Classifier, TDMatrix, Tree_id, accuracy, precision, recall, f1_score
RF, TF-IDF, 107, 0.8555008210180624, 0.2897196261682243, 0.7209302325581395, 0.41333333333333333
RF, Count, 108, 0.8325123152709359, 0.2748091603053435, 0.8372093023255814, 0.41379310344827586
RF, TF-IDF, 108, 0.8604269293924466, 0.3055555555555556, 0.7674418604651163, 0.4370860927152318
RF, Count, 109, 0.8850574712643678, 0.36893203883495146, 0.8837209302325582, 0.5205479452054794
RF, TF-IDF, 109, 0.8817733990147784, 0.33707865168539325, 0.6976744186046512, 0.45454545454545453
RF, Count, 110, 0.8784893267651889, 0.3523809523809524, 0.8604651162790697, 0.5
RF, TF-IDF, 110, 0.8489326765188834, 0.304, 0.8837209302325582, 0.45238095238095233
RF, Count, 111, 0.8686371100164204, 0.336283185840708, 0.8837209302325582, 0.4871794871794872
RF, TF-IDF, 111, 0.8472906403940886, 0.28448275862068967, 0.7674418604651163, 0.41509433962264153
RF, Count, 112, 0.8899835796387521, 0.3888888888888889, 0.9767441860465116, 0.5562913907284769
RF, TF-IDF, 112, 0.8275862068965517, 0.26153846153846155, 0.7906976744186046, 0.3930635838150289
RF, Count, 113, 0.8522167487684729, 0.32061068702290074, 0.9767441860465116, 0.4827586206896552
RF, TF-IDF, 113, 0.8768472906403941, 0.32608695652173914, 0.6976744186046512, 0.4444444444444445
RF, Count, 114, 0.8489326765188834, 0.2975206611570248, 0.8372093023255814, 0.43902439024390244
RF, TF-IDF, 114, 0.8850574712643678, 0.34831460674157305, 0.7209302325581395, 0.4696969696969697
RF, Count, 115, 0.8752052545155994, 0.32989690721649484, 0.7441860465116279, 0.4571428571428572
RF, TF-IDF, 115, 0.8784893267651889, 0.3434343434343434, 0.7906976744186046, 0.47887323943661964
RF, Count, 116, 0.896551724137931, 0.391304347826087, 0.8372093023255814, 0.5333333333333333
RF, TF-IDF, 116, 0.8472906403940886, 0.28448275862068967, 0.7674418604651163, 0.41509433962264153
RF, Count, 117, 0.8292282430213465, 0.2773722627737226, 0.8837209302325582, 0.42222222222222217
RF, TF-IDF, 117, 0.8719211822660099, 0.32673267326732675, 0.7674418604651163, 0.45833333333333337
RF, Count, 118, 0.8752052545155994, 0.34285714285714286, 0.8372093023255814, 0.48648648648648646
RF, TF-IDF, 118, 0.8571428571428571, 0.319672131147541, 0.9069767441860465, 0.4727272727272727
RF, Count, 119, 0.8752052545155994, 0.358974358974359, 0.9767441860465116, 0.5249999999999999
RF, TF-IDF, 119, 0.8440065681444991, 0.3, 0.9069767441860465, 0.4508670520231214
RF, Count, 120, 0.8784893267651889, 0.35514018691588783, 0.8837209302325582, 0.5066666666666666
RF, TF-IDF, 120, 0.8653530377668309, 0.3142857142857143, 0.7674418604651163, 0.44594594594594594
RF, Count, 121, 0.8669950738916257, 0.33620689655172414, 0.9069767441860465, 0.49056603773584906
RF, TF-IDF, 121, 0.8571428571428571, 0.3135593220338983, 0.8604651162790697, 0.45962732919254656
RF, Count, 122, 0.8522167487684729, 0.3089430894308943, 0.8837209302325582, 0.45783132530120485
RF, TF-IDF, 122, 0.8834154351395731, 0.3627450980392157, 0.8604651162790697, 0.5103448275862069
RF, Count, 123, 0.8505747126436781, 0.30327868852459017, 0.8604651162790697, 0.44848484848484843
RF, TF-IDF, 123, 0.8817733990147784, 0.3619047619047619, 0.8837209302325582, 0.5135135135135135
RF, Count, 124, 0.8275862068965517, 0.2753623188405797, 0.8837209302325582, 0.4198895027624309
RF, TF-IDF, 124, 0.8702791461412152, 0.2857142857142857, 0.5581395348837209, 0.3779527559055118
